"name","type","year","month","session_order","talk_order","title","base_uri","mp3"
"Dieter F. Uchtdorf","saturday-morning",2017,10,1,0,"El anhelo de volver a casa","/general-conference/2017/10/a-yearning-for-home","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-09-1010-dieter-f-uchtdorf-64k-spa.mp3"
"Bonnie L. Oscarson","saturday-morning",2017,10,1,1,"Las necesidades ante nosotros","/general-conference/2017/10/the-needs-before-us","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-09-1020-bonnie-l-oscarson-64k-spa.mp3"
"Dallin H. Oaks","saturday-morning",2017,10,1,2,"El plan y la proclamación","/general-conference/2017/10/the-plan-and-the-proclamation","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-09-1030-dallin-h-oaks-64k-spa.mp3"
"John C. Pingree Jr.","saturday-morning",2017,10,1,3,"“Tengo una obra para ti”","/general-conference/2017/10/i-have-a-work-for-thee","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-09-1040-john-c-pingree-jr-64k-spa.mp3"
"D. Todd Christofferson","saturday-morning",2017,10,1,4,"El pan vivo que ha descendido del cielo","/general-conference/2017/10/the-living-bread-which-came-down-from-heaven","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-09-1050-d-todd-christofferson-64k-spa.mp3"
"Jeffrey R. Holland","saturday-morning",2017,10,1,5,"Sed, pues, vosotros perfectos… con el tiempo","/general-conference/2017/10/be-ye-therefore-perfect-eventually","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-09-1060-jeffrey-r-holland-64k-spa.mp3"
"Gary E. Stevenson","saturday-afternoon",2017,10,2,1,"Eclipse espiritual","/general-conference/2017/10/spiritual-eclipse","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-09-2020-gary-e-stevenson-64k-spa.mp3"
"Stephen W. Owen","saturday-afternoon",2017,10,2,2,"El arrepentimiento es siempre positivo","/general-conference/2017/10/repentance-is-always-positive","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-09-2030-stephen-w-owen-64k-spa.mp3"
"Quentin L. Cook","saturday-afternoon",2017,10,2,3,"Lo eterno de cada día","/general-conference/2017/10/the-eternal-everyday","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-09-2040-quentin-l-cook-64k-spa.mp3"
"Ronald A. Rasband","saturday-afternoon",2017,10,2,4,"Por designio divino","/general-conference/2017/10/by-divine-design","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-09-2050-ronald-a-rasband-64k-spa.mp3"
"O. Vincent Haleck","saturday-afternoon",2017,10,2,5,"El corazón de la viuda","/general-conference/2017/10/the-heart-of-the-widow","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-09-2060-o-vincent-haleck-64k-spa.mp3"
"Russell M. Nelson","saturday-afternoon",2017,10,2,6,"El Libro de Mormón: ¿Cómo sería su vida sin él?","/general-conference/2017/10/the-book-of-mormon-what-would-your-life-be-like-without-it","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-09-2070-russell-m-nelson-64k-spa.mp3"
"Dale G. Renlund","priesthood",2017,10,3,0,"El sacerdocio y el poder redentor del Salvador","/general-conference/2017/10/the-priesthood-and-the-saviors-atoning-power","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-09-3010-dale-g-renlund-64k-spa.mp3"
"David F. Evans","priesthood",2017,10,3,1,"La verdad de todas las cosas","/general-conference/2017/10/the-truth-of-all-things","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-09-3020-david-f-evans-64k-spa.mp3"
"Richard J. Maynes","priesthood",2017,10,3,2,"Ganar la confianza del Señor y la de su familia.","/general-conference/2017/10/earning-the-trust-of-the-lord-and-your-family","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-09-3030-richard-j-maynes-64k-spa.mp3"
"Dieter F. Uchtdorf","priesthood",2017,10,3,3,"Portadores de luz celestial","/general-conference/2017/10/bearers-of-heavenly-light","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-09-3040-dieter-f-uchtdorf-64k-spa.mp3"
"Henry B. Eyring","priesthood",2017,10,3,4,"El Señor dirige Su Iglesia","/general-conference/2017/10/the-lord-leads-his-church","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-09-3050-henry-b-eyring-64k-spa.mp3"
"Jean B. Bingham","sunday-morning",2017,10,4,0,"Para que tu gozo sea cabal","/general-conference/2017/10/that-your-joy-might-be-full","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-10-4010-jean-b-bingham-64k-spa.mp3"
"Donald L. Hallstrom","sunday-morning",2017,10,4,1,"¿Ha cesado el día de los milagros?","/general-conference/2017/10/has-the-day-of-miracles-ceased","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-10-4020-donald-l-hallstrom-64k-spa.mp3"
"David A. Bednar","sunday-morning",2017,10,4,2,"Preciosas y grandísimas promesas","/general-conference/2017/10/exceeding-great-and-precious-promises","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-10-4030-david-a-bednar-64k-spa.mp3"
"W. Christopher Waddell","sunday-morning",2017,10,4,3,"Volverse al Señor","/general-conference/2017/10/turn-to-the-lord","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-10-4040-w-christopher-waddell-64k-spa.mp3"
"W. Craig Zwick","sunday-morning",2017,10,4,4,"Señor, que sean abiertos nuestros ojos","/general-conference/2017/10/lord-wilt-thou-cause-that-my-eyes-may-be-opened","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-10-4050-w-craig-zwick-64k-spa.mp3"
"Henry B. Eyring","sunday-morning",2017,10,4,5,"No tengáis miedo de hacer lo bueno","/general-conference/2017/10/fear-not-to-do-good","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-10-4060-henry-b-eyring-64k-spa.mp3"
"M. Russell Ballard","sunday-afternoon",2017,10,5,0,"¡El viaje continúa!","/general-conference/2017/10/the-trek-continues","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-10-5010-m-russell-ballard-64k-spa.mp3"
"Tad R. Callister","sunday-afternoon",2017,10,5,1,"El testigo convincente de Dios: El Libro de Mormón","/general-conference/2017/10/gods-compelling-witness-the-book-of-mormon","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-10-5020-tad-r-callister-64k-spa.mp3"
"Joni L. Koch","sunday-afternoon",2017,10,5,2,"Separados, pero aún unidos","/general-conference/2017/10/apart-but-still-one","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-10-5030-joni-l-koch-64k-spa.mp3"
"Stanley G. Ellis","sunday-afternoon",2017,10,5,3,"¿Confiamos en Él? Lo difícil es bueno","/general-conference/2017/10/do-we-trust-him-hard-is-good","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-10-5040-stanley-g-ellis-64k-spa.mp3"
"Adilson de Paula Parrella","sunday-afternoon",2017,10,5,4,"Verdades esenciales, nuestra necesidad de actuar","/general-conference/2017/10/essential-truths-our-need-to-act","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-10-5050-adilson-de-paula-parrella-64k-spa.mp3"
"Ian S. Ardern","sunday-afternoon",2017,10,5,5,"Buscad… de los mejores libros","/general-conference/2017/10/seek-ye-out-of-the-best-books","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-10-5060-ian-s-ardern-64k-spa.mp3"
"José L. Alonso","sunday-afternoon",2017,10,5,6,"Amemos unos a otros como Él nos ha amado","/general-conference/2017/10/love-one-another-as-he-has-loved-us","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-10-5070-jose-l-alonso-64k-spa.mp3"
"Neil L. Andersen","sunday-afternoon",2017,10,5,7,"La voz del Señor","/general-conference/2017/10/the-voice-of-the-lord","https://media2.ldscdn.org/assets/general-conference/october-2017-general-conference/2017-10-5080-neil-l-andersen-64k-spa.mp3"
"Bonnie H. Cordon","women's",2017,4,0,0,"Confía en Jehová, y no te apoyes","/general-conference/2017/04/trust-in-the-lord-and-lean-not","https://media2.ldscdn.org/assets/general-conference/april-2017-general-conference/2017-03-0010-bonnie-h-cordon-64k-spa.mp3"
"Carol F. McConkie","women's",2017,4,0,1,"La hermosura de la santidad","/general-conference/2017/04/the-beauty-of-holiness","https://media2.ldscdn.org/assets/general-conference/april-2017-general-conference/2017-03-0020-carol-f-mcconkie-64k-spa.mp3"
"Linda K. Burton","women's",2017,4,0,2,"Ciertas mujeres","/general-conference/2017/04/certain-women","https://media2.ldscdn.org/assets/general-conference/april-2017-general-conference/2017-03-0030-linda-k-burton-64k-spa.mp3"
"Henry B. Eyring","women's",2017,4,0,3,"“Mi paz os dejo”","/general-conference/2017/04/my-peace-i-leave-with-you","https://media2.ldscdn.org/assets/general-conference/april-2017-general-conference/2017-03-0040-henry-b-eyring-64k-spa.mp3"
"Henry B. Eyring","saturday-morning",2017,4,1,0,"Congregar a la familia de Dios","/general-conference/2017/04/gathering-the-family-of-god","https://media2.ldscdn.org/assets/general-conference/april-2017-general-conference/2017-04-1010-henry-b-eyring-64k-spa.mp3"
"M. Joseph Brough","saturday-morning",2017,4,1,1,"Su mano que guía diariamente","/general-conference/2017/04/his-daily-guiding-hand","https://media2.ldscdn.org/assets/general-conference/april-2017-general-conference/2017-04-1020-m-joseph-brough-64k-spa.mp3"
"Weatherford T. Clayton","saturday-morning",2017,4,1,2,"El glorioso plan de nuestro Padre","/general-conference/2017/04/our-fathers-glorious-plan","https://media2.ldscdn.org/assets/general-conference/april-2017-general-conference/2017-04-1030-weatherford-t-clayton-64k-spa.mp3"
"Dale G. Renlund","saturday-morning",2017,4,1,3,"Nuestro Buen Pastor","/general-conference/2017/04/our-good-shepherd","https://media2.ldscdn.org/assets/general-conference/april-2017-general-conference/2017-04-1040-dale-g-renlund-64k-spa.mp3"
"Ulisses Soares","saturday-morning",2017,4,1,4,"Confiar en Dios firmemente","/general-conference/2017/04/confide-in-god-unwaveringly","https://media2.ldscdn.org/assets/general-conference/april-2017-general-conference/2017-04-1050-ulisses-soares-64k-spa.mp3"
"Mark A. Bragg","saturday-morning",2017,4,1,5,"Más y más resplandeciente hasta el día perfecto","/general-conference/2017/04/brighter-and-brighter-until-the-perfect-day","https://media2.ldscdn.org/assets/general-conference/april-2017-general-conference/2017-04-1060-mark-a-bragg-64k-spa.mp3"
"Russell M. Nelson","saturday-morning",2017,4,1,6,"Cómo obtener el poder de Jesucristo en nuestra vida","/general-conference/2017/04/drawing-the-power-of-jesus-christ-into-our-lives","https://media2.ldscdn.org/assets/general-conference/april-2017-general-conference/2017-04-1070-russell-m-nelson-64k-spa.mp3"
"Robert D. Hales","saturday-afternoon",2017,4,2,3,"Llegar a ser un discípulo de nuestro Señor Jesucristo","/general-conference/2017/04/becoming-a-disciple-of-our-lord-jesus-christ","https://media2.ldscdn.org/assets/general-conference/april-2017-general-conference/2017-04-2040-robert-d-hales-64k-spa.mp3"
"Jeffrey R. Holland","saturday-afternoon",2017,4,2,4,"Las canciones que se cantan y las que no se cantan","/general-conference/2017/04/songs-sung-and-unsung","https://media2.ldscdn.org/assets/general-conference/april-2017-general-conference/2017-04-2050-jeffrey-r-holland-64k-spa.mp3"
"Gary B. Sabin","saturday-afternoon",2017,4,2,5,"Estar de pie por dentro y del todo dispuestos","/general-conference/2017/04/stand-up-inside-and-be-all-in","https://media2.ldscdn.org/assets/general-conference/april-2017-general-conference/2017-04-2060-gary-b-sabin-64k-spa.mp3"
"Valeri V. Cordón","saturday-afternoon",2017,4,2,6,"La lengua del Evangelio","/general-conference/2017/04/the-language-of-the-gospel","https://media2.ldscdn.org/assets/general-conference/april-2017-general-conference/2017-04-2070-valeri-v-cordon-64k-spa.mp3"
"Neil L. Andersen","saturday-afternoon",2017,4,2,7,"Vencer al mundo","/general-conference/2017/04/overcoming-the-world","https://media2.ldscdn.org/assets/general-conference/april-2017-general-conference/2017-04-2080-neil-l-andersen-64k-spa.mp3"
"M. Russell Ballard","saturday-afternoon",2017,4,2,8,"Volver y recibir","/general-conference/2017/04/return-and-receive","https://media2.ldscdn.org/assets/general-conference/april-2017-general-conference/2017-04-2090-m-russell-ballard-64k-spa.mp3"
"Thomas S. Monson","priesthood",2017,4,3,0,"Bondad, caridad y amor","/general-conference/2017/04/kindness-charity-and-love","https://media2.ldscdn.org/assets/general-conference/april-2017-general-conference/2017-04-3010-thomas-s-monson-64k-spa.mp3"
"David A. Bednar","priesthood",2017,4,3,1,"Llamados a la obra","/general-conference/2017/04/called-to-the-work","https://media2.ldscdn.org/assets/general-conference/april-2017-general-conference/2017-04-3020-david-a-bednar-64k-spa.mp3"
"Gérald Caussé","priesthood",2017,4,3,2,"Preparen la vía","/general-conference/2017/04/prepare-the-way","https://media2.ldscdn.org/assets/general-conference/april-2017-general-conference/2017-04-3030-gerald-causse-64k-spa.mp3"
"Dieter F. Uchtdorf","priesthood",2017,4,3,3,"El mayor entre vosotros","/general-conference/2017/04/the-greatest-among-you","https://media2.ldscdn.org/assets/general-conference/april-2017-general-conference/2017-04-3040-dieter-f-uchtdorf-64k-spa.mp3"
"Henry B. Eyring","priesthood",2017,4,3,4,"“Anda conmigo”","/general-conference/2017/04/walk-with-me","https://media2.ldscdn.org/assets/general-conference/april-2017-general-conference/2017-04-3050-henry-b-eyring-64k-spa.mp3"
"Thomas S. Monson","sunday-morning",2017,4,4,0,"El poder del Libro de Mormón","/general-conference/2017/04/the-power-of-the-book-of-mormon","https://media2.ldscdn.org/assets/general-conference/april-2017-general-conference/2017-04-4010-thomas-s-monson-64k-spa.mp3"
"Joy D. Jones","sunday-morning",2017,4,4,1,"Una generación resistente al pecado","/general-conference/2017/04/a-sin-resistant-generation","https://media2.ldscdn.org/assets/general-conference/april-2017-general-conference/2017-04-4020-joy-d-jones-64k-spa.mp3"
