"name","type","year","month","session_order","talk_order","title","base_uri","mp3"
"Ciro Schmeil","saturday-afternoon",2021,10,1,2,"Fé para agir e tornar-se melhor","/general-conference/2021/10/23schmeil","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-2030-ciro-schmeil-32k-por.mp3"
"Susan H. Porter","saturday-afternoon",2021,10,1,3,"O amor de Deus: A maior alegria para a alma","/general-conference/2021/10/24porter","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-2040-susan-h-porter-32k-por.mp3"
"Erich W. Kopischke","saturday-afternoon",2021,10,1,4,"Falar a respeito de saúde emocional","/general-conference/2021/10/25kopischke","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-2050-erich-w-kopischke-32k-por.mp3"
"Ronald A. Rasband","saturday-afternoon",2021,10,1,5,"“As coisas de minha alma”","/general-conference/2021/10/26rasband","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-2060-ronald-a-rasband-32k-por.mp3"
"Christoffel Golden","saturday-afternoon",2021,10,1,6,"Preparar-se para a Segunda Vinda de Cristo","/general-conference/2021/10/27golden","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-2070-christoffel-golden-32k-por.mp3"
"Moisés Villanueva","saturday-afternoon",2021,10,1,7,"“Favorecido pelo Senhor em todos os meus dias”","/general-conference/2021/10/28villanueva","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-2080-moises-villanueva-32k-por.mp3"
"Gary E. Stevenson","saturday-afternoon",2021,10,1,8,"Simplesmente lindo, lindamente simples","/general-conference/2021/10/29stevenson","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-2090-gary-e-stevenson-32k-por.mp3"
"M. Russell Ballard","saturday-evening",2021,10,2,0,"“Amas-me mais do que estes?”","/general-conference/2021/10/31ballard","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-3010-m-russell-ballard-32k-por.mp3"
"Sharon Eubank","saturday-evening",2021,10,2,1,"“Oro para que Ele nos use como instrumentos”","/general-conference/2021/10/32eubank","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-3020-sharon-eubank-32k-por.mp3"
"Brent H. Nielson","saturday-evening",2021,10,2,2,"“Porventura não há bálsamo em Gileade?”","/general-conference/2021/10/33nielson","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-3030-brent-h-nielson-32k-por.mp3"
"Arnulfo Valenzuela","saturday-evening",2021,10,2,3,"Aprofundar nossa conversão a Jesus Cristo","/general-conference/2021/10/34valenzuela","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-3040-arnulfo-valenzuela-32k-por.mp3"
"Bradley R. Wilcox","saturday-evening",2021,10,2,4,"Dignidade não significa perfeição","/general-conference/2021/10/35wilcox","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-3050-bradley-r-wilcox-32k-por.mp3"
"Alfred Kyungu","saturday-evening",2021,10,2,5,"Ser um seguidor de Cristo","/general-conference/2021/10/36kyungu","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-3060-alfred-kyungu-32k-por.mp3"
"Marcus B. Nash","saturday-evening",2021,10,2,6,"“Levantai vossa luz”","/general-conference/2021/10/37nash","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-3070-marcus-b-nash-32k-por.mp3"
"Henry B. Eyring","saturday-evening",2021,10,2,7,"A fé para pedir e depois agir","/general-conference/2021/10/38eyring","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-3080-henry-b-eyring-32k-por.mp3"
"Dieter F. Uchtdorf","sunday-morning",2021,10,3,0,"Nossa restauração diária","/general-conference/2021/10/41uchtdorf","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-4010-dieter-f-uchtdorf-32k-por.mp3"
"Camille N. Johnson","sunday-morning",2021,10,3,1,"Permitam que Cristo seja o autor de sua história","/general-conference/2021/10/42johnson","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-4020-camille-n-johnson-32k-por.mp3"
"Dale G. Renlund","sunday-morning",2021,10,3,2,"A paz de Cristo desfaz a inimizade","/general-conference/2021/10/43renlund","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-4030-dale-g-renlund-32k-por.mp3"
"Vaiangina Sikahema","sunday-morning",2021,10,3,3,"Uma casa de ordem sequencial","/general-conference/2021/10/44sikahema","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-4040-vaiangina-sikahema-32k-por.mp3"
"Quentin L. Cook","sunday-morning",2021,10,3,4,"Paz individual em tempos difíceis","/general-conference/2021/10/46cook","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-4060-quentin-l-cook-32k-por.mp3"
"Russell M. Nelson","sunday-morning",2021,10,3,5,"O templo e o nosso alicerce espiritual","/general-conference/2021/10/47nelson","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-4070-russell-m-nelson-32k-por.mp3"
"Gerrit W. Gong","sunday-afternoon",2021,10,4,0,"Confiar novamente","/general-conference/2021/10/51gong","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-5010-gerrit-w-gong-32k-por.mp3"
"L. Todd Budge","sunday-afternoon",2021,10,4,1,"Ofertar santidade ao Senhor","/general-conference/2021/10/52budge","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-5020-l-todd-budge-32k-por.mp3"
"Anthony D. Perkins","sunday-afternoon",2021,10,4,2,"“Lembra-te de teus santos que estão sofrendo, ó nosso Deus”","/general-conference/2021/10/53perkins","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-5030-anthony-d-perkins-32k-por.mp3"
"Michael A. Dunn","sunday-afternoon",2021,10,4,3,"Um por cento melhor","/general-conference/2021/10/54dunn","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-5040-michael-a-dunn-32k-por.mp3"
"Sean Douglas","sunday-afternoon",2021,10,4,4,"Como enfrentar nossos furacões espirituais crendo em Cristo","/general-conference/2021/10/55douglas","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-5050-sean-douglas-32k-por.mp3"
"Carlos G. Revillo Jr.","sunday-afternoon",2021,10,4,5,"Os milagres do evangelho de Jesus Cristo","/general-conference/2021/10/56revillo","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-5060-carlos-g-revillo-jr-32k-por.mp3"
"Alvin F. Meredith III","sunday-afternoon",2021,10,4,6,"Olhe para a estrada à frente","/general-conference/2021/10/57meredith","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-5070-alvin-f-meredith-iii-32k-por.mp3"
"Neil L. Andersen","sunday-afternoon",2021,10,4,7,"“O nome da Igreja não é negociável”","/general-conference/2021/10/58andersen","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-5080-neil-l-andersen-32k-por.mp3"
"Russell M. Nelson","sunday-afternoon",2021,10,4,8,"Reservar tempo para o Senhor","/general-conference/2021/10/59nelson","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-5090-russell-m-nelson-32k-por.mp3"
"Russell M. Nelson","saturday-morning",2021,4,0,0,"Mensagem de boas-vindas","/general-conference/2021/04/11nelson","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-1010-russell-m-nelson-32k-por.mp3"
"Dieter F. Uchtdorf","saturday-morning",2021,4,0,1,"Deus está entre nós","/general-conference/2021/04/12uchtdorf","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-1020-dieter-f-uchtdorf-32k-por.mp3"
"Joy D. Jones","saturday-morning",2021,4,0,2,"Conversas essenciais","/general-conference/2021/04/13jones","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-1030-joy-d-jones-32k-por.mp3"
"Jan E. Newman","saturday-morning",2021,4,0,3,"Ensinar à maneira do Salvador","/general-conference/2021/04/14newman","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-1040-jan-e-newman-32k-por.mp3"
"Gary E. Stevenson","saturday-morning",2021,4,0,4,"Corações entrelaçados","/general-conference/2021/04/15stevenson","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-1050-gary-e-stevenson-32k-por.mp3"
"Gerrit W. Gong","saturday-morning",2021,4,0,5,"Lugar na estalagem","/general-conference/2021/04/16gong","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-1060-gerrit-w-gong-32k-por.mp3"
"Henry B. Eyring","saturday-morning",2021,4,0,6,"Eu gosto de ver o templo","/general-conference/2021/04/17eyring","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-1070-henry-b-eyring-32k-por.mp3"
"Jeffrey R. Holland","saturday-afternoon",2021,4,1,2,"A paz que o mundo não dá","/general-conference/2021/04/23holland","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-2030-jeffrey-r-holland-32k-por.mp3"
"Jorge T. Becerra","saturday-afternoon",2021,4,1,3,"Pobrezinhos","/general-conference/2021/04/24becerra","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-2040-jorge-t-becerra-32k-por.mp3"
"Dale G. Renlund","saturday-afternoon",2021,4,1,4,"Injustiças revoltantes","/general-conference/2021/04/25renlund","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-2050-dale-g-renlund-32k-por.mp3"
"Neil L. Andersen","saturday-afternoon",2021,4,1,5,"A jornada pessoal de um filho de Deus","/general-conference/2021/04/26andersen","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-2060-neil-l-andersen-32k-por.mp3"
"Thierry K. Mutombo","saturday-afternoon",2021,4,1,6,"Sereis livres","/general-conference/2021/04/27mutombo","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-2070-thierry-k-mutombo-32k-por.mp3"
"M. Russell Ballard","saturday-afternoon",2021,4,1,7,"Esperança em Cristo","/general-conference/2021/04/28ballard","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-2080-m-russell-ballard-32k-por.mp3"
"Quentin L. Cook","priesthood",2021,4,2,0,"Bispos: Os pastores do rebanho do Senhor","/general-conference/2021/04/31cook","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-3010-quentin-l-cook-32k-por.mp3"
"Ahmad S. Corbitt","priesthood",2021,4,2,1,"Vocês podem coligar Israel!","/general-conference/2021/04/32corbitt","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-3020-ahmad-s-corbitt-32k-por.mp3"
"S. Gifford Nielsen","priesthood",2021,4,2,2,"Esta é a nossa época!","/general-conference/2021/04/33nielsen","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-3030-s-gifford-nielsen-32k-por.mp3"
"Henry B. Eyring","priesthood",2021,4,2,3,"Abençoar em Seu nome","/general-conference/2021/04/34eyring","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-3040-henry-b-eyring-32k-por.mp3"
"Dallin H. Oaks","priesthood",2021,4,2,4,"O que nosso Salvador fez por nós?","/general-conference/2021/04/35oaks","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-3050-dallin-h-oaks-32k-por.mp3"
"Russell M. Nelson","priesthood",2021,4,2,5,"O que estamos aprendendo e que jamais esqueceremos","/general-conference/2021/04/36nelson","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-3060-russell-m-nelson-32k-por.mp3"
"Ulisses Soares","sunday-morning",2021,4,3,0,"Jesus Cristo: O cuidador de nossa alma","/general-conference/2021/04/41soares","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-4010-ulisses-soares-32k-por.mp3"
"Reyna I. Aburto","sunday-morning",2021,4,3,1,"A sepultura não tem vitória","/general-conference/2021/04/42aburto","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-4020-reyna-isabel-aburto-32k-por.mp3"
"S. Mark Palmer","sunday-morning",2021,4,3,2,"Nossa tristeza se converterá em alegria","/general-conference/2021/04/43palmer","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-4030-s-mark-palmer-32k-por.mp3"
"Edward Dube","sunday-morning",2021,4,3,3,"Prosseguir para o alvo","/general-conference/2021/04/44dube","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-4040-edward-dube-32k-por.mp3"
"José A. Teixeira","sunday-morning",2021,4,3,4,"Lembrar-se do caminho de volta ao lar","/general-conference/2021/04/45teixeira","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-4050-jose-a-teixeira-32k-por.mp3"
"Taniela B. Wakolo","sunday-morning",2021,4,3,5,"Deus ama Seus filhos","/general-conference/2021/04/46wakolo","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-4060-taniela-b-wakolo-32k-por.mp3"
"Chi Hong (Sam) Wong","sunday-morning",2021,4,3,6,"Eles não poderão prevalecer e nós não cairemos","/general-conference/2021/04/47wong","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-4070-chi-hong-sam-wong-32k-por.mp3"
"Michael John U. Teh","sunday-morning",2021,4,3,7,"Nosso Salvador pessoal","/general-conference/2021/04/48teh","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-4080-michael-john-u-teh-32k-por.mp3"
"Russell M. Nelson","sunday-morning",2021,4,3,8,"Cristo ressuscitou; a fé que temos Nele moverá montanhas","/general-conference/2021/04/49nelson","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-4090-russell-m-nelson-32k-por.mp3"
"Dallin H. Oaks","sunday-afternoon",2021,4,4,0,"Defender a constituição inspirada por Deus","/general-conference/2021/04/51oaks","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-5010-dallin-h-oaks-32k-por.mp3"
"Ronald A. Rasband","sunday-afternoon",2021,4,4,1,"“Porque eis que (…) sou um Deus de milagres”","/general-conference/2021/04/52rasband","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-5020-ronald-a-rasband-32k-por.mp3"
"Timothy J. Dyches","sunday-afternoon",2021,4,4,2,"A luz se apega à luz","/general-conference/2021/04/53dyches","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-5030-timothy-j-dyches-32k-por.mp3"
"D. Todd Christofferson","sunday-afternoon",2021,4,4,3,"Por que trilhar o caminho do convênio","/general-conference/2021/04/54christofferson","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-5040-d-todd-christofferson-32k-por.mp3"
"Alan R. Walker","sunday-afternoon",2021,4,4,4,"A verdade clara como a luz da plenitude do evangelho","/general-conference/2021/04/55walker","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-5050-alan-r-walker-32k-por.mp3"
